config_id,agent,position_id,seed,risk_level,repetition,selected_edge,score,elapsed_time_sec,timed_out,nodes_searched,completed_root_moves,effective_depth
beam_d5_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,0,63→1,266.5,0.14934325008653104,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,1,63→1,266.5,0.14894995803479105,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,2,63→1,266.5,0.14920679200440645,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,3,63→1,266.5,0.14887824992183596,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,4,63→1,266.5,0.14777270797640085,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,0,63→1,116.5,0.0881173339439556,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,1,63→1,116.5,0.08825912501197308,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,2,63→1,116.5,0.0879479170544073,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,3,63→1,116.5,0.08929483406245708,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,4,63→1,116.5,0.08903291705064476,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,0,63→63,999997.0,0.00911275006365031,False,181,3,5
beam_d5_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,1,63→63,999997.0,0.009077917085960507,False,181,3,5
beam_d5_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,2,63→63,999997.0,0.00907812500372529,False,181,3,5
beam_d5_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,3,63→63,999997.0,0.009073083056136966,False,181,3,5
beam_d5_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,4,63→63,999997.0,0.009071625070646405,False,181,3,5
beam_d5_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,0,0→35,846.5,0.18015029199887067,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,1,0→35,846.5,0.1799932080321014,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,2,0→35,846.5,0.17974433407653123,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,3,0→35,846.5,0.18045287497807294,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,4,0→35,846.5,0.1808240000391379,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,0,1→63,734.0,0.18402908404823393,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,1,1→63,734.0,0.18266270903404802,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,2,1→63,734.0,0.18231604096945375,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,3,1→63,734.0,0.1846328329993412,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,4,1→63,734.0,0.18390695797279477,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,0,1→63,704.0,0.31140341598074883,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,1,1→63,704.0,0.31132812495343387,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,2,1→63,704.0,0.30990200000815094,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,3,1→63,704.0,0.31130025000311434,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,4,1→63,704.0,0.31194704095833004,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,0,63→19,266.5,0.14113820798229426,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,1,63→19,266.5,0.1402484580175951,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,2,63→19,266.5,0.14073783298954368,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,3,63→19,266.5,0.14068904204759747,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,4,63→19,266.5,0.14081899996381253,False,1864,9,5
beam_d5_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,0,63→0,116.5,0.07615708303637803,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,1,63→0,116.5,0.07685175002552569,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,2,63→0,116.5,0.07666904095094651,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,3,63→0,116.5,0.07772133289836347,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,4,63→0,116.5,0.07685154094360769,False,788,5,5
beam_d5_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,0,63→63,999997.0,0.009803249966353178,False,184,3,5
beam_d5_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,1,63→63,999997.0,0.009871624992229044,False,184,3,5
beam_d5_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,2,63→63,999997.0,0.009810832911171019,False,184,3,5
beam_d5_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,3,63→63,999997.0,0.00982299994211644,False,184,3,5
beam_d5_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,4,63→63,999997.0,0.009802166954614222,False,184,3,5
beam_d5_w16-10-6-3,beam_negamax,seed0_early_t0,0,normal,0,20→20,896.5,0.8844345839461312,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_early_t0,0,normal,1,20→20,896.5,0.886808583047241,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_early_t0,0,normal,2,20→20,896.5,0.8712646670173854,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_early_t0,0,normal,3,20→20,896.5,0.870164709049277,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_early_t0,0,normal,4,20→20,896.5,0.8761249589733779,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_middle_t39,0,normal,0,55→58,576.5,0.9686451670713723,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_middle_t39,0,normal,1,55→58,576.5,0.9666506669018418,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_middle_t39,0,normal,2,55→58,576.5,1.0000279169762507,True,12354,15,5
beam_d5_w16-10-6-3,beam_negamax,seed0_middle_t39,0,normal,3,55→58,576.5,0.9844934999709949,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_middle_t39,0,normal,4,55→58,576.5,0.9780415829736739,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed0_late_t69,0,normal,0,1→63,3526.0,1.000024333014153,True,7584,10,5
beam_d5_w16-10-6-3,beam_negamax,seed0_late_t69,0,normal,1,1→63,3526.0,1.0000213749008253,True,7526,10,5
beam_d5_w16-10-6-3,beam_negamax,seed0_late_t69,0,normal,2,1→63,3526.0,1.0000310000032187,True,7346,10,5
beam_d5_w16-10-6-3,beam_negamax,seed0_late_t69,0,normal,3,1→63,3526.0,1.0000272089382634,True,6952,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_late_t69,0,normal,4,1→63,3526.0,1.000026624999009,True,7193,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_caution_t60,0,caution,0,63→19,266.5,0.5775583749637008,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_caution_t60,0,caution,1,63→19,266.5,0.541420582914725,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_caution_t60,0,caution,2,63→19,266.5,0.5212440830655396,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_caution_t60,0,caution,3,63→19,266.5,0.5234788339585066,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_caution_t60,0,caution,4,63→19,266.5,0.5190307500306517,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed0_danger_t70,0,danger,0,63→1,116.5,0.2794637499609962,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed0_danger_t70,0,danger,1,63→1,116.5,0.2788002920569852,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed0_danger_t70,0,danger,2,63→1,116.5,0.2776750409975648,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed0_danger_t70,0,danger,3,63→1,116.5,0.2777165420120582,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed0_danger_t70,0,danger,4,63→1,116.5,0.27965895901434124,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed0_critical_t75,0,critical,0,63→63,999997.0,0.03664991701953113,False,625,3,5
beam_d5_w16-10-6-3,beam_negamax,seed0_critical_t75,0,critical,1,63→63,999997.0,0.03675162501167506,False,625,3,5
beam_d5_w16-10-6-3,beam_negamax,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0366911250166595,False,625,3,5
beam_d5_w16-10-6-3,beam_negamax,seed0_critical_t75,0,critical,3,63→63,999997.0,0.03655920806340873,False,625,3,5
beam_d5_w16-10-6-3,beam_negamax,seed0_critical_t75,0,critical,4,63→63,999997.0,0.0364828750025481,False,625,3,5
beam_d5_w16-10-6-3,beam_negamax,seed1_early_t0,1,normal,0,20→20,876.5,0.8676835419610143,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_early_t0,1,normal,1,20→20,876.5,0.8662074169842526,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_early_t0,1,normal,2,20→20,876.5,0.8643439579755068,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_early_t0,1,normal,3,20→20,876.5,0.8628081670030951,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_early_t0,1,normal,4,20→20,876.5,0.8750430000945926,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_middle_t33,1,normal,0,1→63,734.0,0.8985207079676911,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_middle_t33,1,normal,1,1→63,734.0,0.9019290419528261,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_middle_t33,1,normal,2,1→63,734.0,0.982818791992031,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_middle_t33,1,normal,3,1→63,734.0,0.9463570420630276,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_middle_t33,1,normal,4,1→63,734.0,0.950154000078328,False,12656,16,5
beam_d5_w16-10-6-3,beam_negamax,seed1_late_t57,1,normal,0,1→63,734.0,1.0000222499947995,True,8273,11,5
beam_d5_w16-10-6-3,beam_negamax,seed1_late_t57,1,normal,1,1→63,734.0,1.0000205830438063,True,8344,11,5
beam_d5_w16-10-6-3,beam_negamax,seed1_late_t57,1,normal,2,1→63,734.0,1.0000215839827433,True,8378,11,5
beam_d5_w16-10-6-3,beam_negamax,seed1_late_t57,1,normal,3,1→63,734.0,1.0000197909539565,True,8350,11,5
beam_d5_w16-10-6-3,beam_negamax,seed1_late_t57,1,normal,4,1→63,734.0,1.0000262089306489,True,8345,11,5
beam_d5_w16-10-6-3,beam_negamax,seed1_caution_t48,1,caution,0,63→19,266.5,0.5030736250337213,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed1_caution_t48,1,caution,1,63→19,266.5,0.5027534579858184,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed1_caution_t48,1,caution,2,63→19,266.5,0.5190696249483153,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed1_caution_t48,1,caution,3,63→19,266.5,0.5025546250399202,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed1_caution_t48,1,caution,4,63→19,266.5,0.5434695419389755,False,6170,9,5
beam_d5_w16-10-6-3,beam_negamax,seed1_danger_t58,1,danger,0,63→0,116.5,0.26542020798660815,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed1_danger_t58,1,danger,1,63→0,116.5,0.27069558296352625,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed1_danger_t58,1,danger,2,63→0,116.5,0.26496041601058096,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed1_danger_t58,1,danger,3,63→0,116.5,0.2626964580267668,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed1_danger_t58,1,danger,4,63→0,116.5,0.25968329096212983,False,2519,5,5
beam_d5_w16-10-6-3,beam_negamax,seed1_critical_t63,1,critical,0,63→63,999997.0,0.03752066695597023,False,622,3,5
beam_d5_w16-10-6-3,beam_negamax,seed1_critical_t63,1,critical,1,63→63,999997.0,0.03757229202892631,False,622,3,5
beam_d5_w16-10-6-3,beam_negamax,seed1_critical_t63,1,critical,2,63→63,999997.0,0.037394666112959385,False,622,3,5
beam_d5_w16-10-6-3,beam_negamax,seed1_critical_t63,1,critical,3,63→63,999997.0,0.037077417015098035,False,622,3,5
beam_d5_w16-10-6-3,beam_negamax,seed1_critical_t63,1,critical,4,63→63,999997.0,0.036909750080667436,False,622,3,5
beam_d5_w8-6-4-2,beam_negamax,seed0_early_t0,0,normal,0,0→35,866.5,0.09482991707045585,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_early_t0,0,normal,1,0→35,866.5,0.09401954198256135,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_early_t0,0,normal,2,0→35,866.5,0.09427858307026327,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_early_t0,0,normal,3,0→35,866.5,0.09728204098064452,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_early_t0,0,normal,4,0→35,866.5,0.09589045902248472,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_middle_t39,0,normal,0,55→63,3526.0,0.10010933293960989,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_middle_t39,0,normal,1,55→63,3526.0,0.0989182919729501,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_middle_t39,0,normal,2,55→63,3526.0,0.09775583306327462,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_middle_t39,0,normal,3,55→63,3526.0,0.09785174997523427,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_middle_t39,0,normal,4,55→63,3526.0,0.09774337499402463,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_late_t69,0,normal,0,1→63,3526.0,0.18801404198165983,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_late_t69,0,normal,1,1→63,3526.0,0.18857200001366436,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_late_t69,0,normal,2,1→63,3526.0,0.1870784170459956,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_late_t69,0,normal,3,1→63,3526.0,0.19909616699442267,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_late_t69,0,normal,4,1→63,3526.0,0.18522966594900936,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_caution_t60,0,caution,0,63→1,266.5,0.1141163749853149,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_caution_t60,0,caution,1,63→1,266.5,0.11380404199007899,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_caution_t60,0,caution,2,63→1,266.5,0.11362345900852233,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_caution_t60,0,caution,3,63→1,266.5,0.11363662499934435,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_caution_t60,0,caution,4,63→1,266.5,0.11465045798104256,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed0_danger_t70,0,danger,0,63→1,116.5,0.07050233299378306,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed0_danger_t70,0,danger,1,63→1,116.5,0.06947183306328952,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed0_danger_t70,0,danger,2,63→1,116.5,0.06902195792645216,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed0_danger_t70,0,danger,3,63→1,116.5,0.06924750003963709,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed0_danger_t70,0,danger,4,63→1,116.5,0.06983587495051324,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed0_critical_t75,0,critical,0,63→63,999997.0,0.007095417007803917,False,136,3,5
beam_d5_w8-6-4-2,beam_negamax,seed0_critical_t75,0,critical,1,63→63,999997.0,0.007132292026653886,False,136,3,5
beam_d5_w8-6-4-2,beam_negamax,seed0_critical_t75,0,critical,2,63→63,999997.0,0.007051999913528562,False,136,3,5
beam_d5_w8-6-4-2,beam_negamax,seed0_critical_t75,0,critical,3,63→63,999997.0,0.013836084050126374,False,136,3,5
beam_d5_w8-6-4-2,beam_negamax,seed0_critical_t75,0,critical,4,63→63,999997.0,0.021342374966479838,False,136,3,5
beam_d5_w8-6-4-2,beam_negamax,seed1_early_t0,1,normal,0,0→35,846.5,0.09754420793615282,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_early_t0,1,normal,1,0→35,846.5,0.09706508298404515,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_early_t0,1,normal,2,0→35,846.5,0.09668766695540398,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_early_t0,1,normal,3,0→35,846.5,0.09624591690953821,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_early_t0,1,normal,4,0→35,846.5,0.09528604196384549,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_middle_t33,1,normal,0,1→63,734.0,0.09600358398165554,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_middle_t33,1,normal,1,1→63,734.0,0.0943585829809308,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_middle_t33,1,normal,2,1→63,734.0,0.09331641695462167,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_middle_t33,1,normal,3,1→63,734.0,0.09466295805759728,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_middle_t33,1,normal,4,1→63,734.0,0.09273495804518461,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_late_t57,1,normal,0,1→63,704.0,0.15531633305363357,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_late_t57,1,normal,1,1→63,704.0,0.15526449994649738,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_late_t57,1,normal,2,1→63,704.0,0.1576588749885559,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_late_t57,1,normal,3,1→63,704.0,0.15557533293031156,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_late_t57,1,normal,4,1→63,704.0,0.1561363749206066,False,1342,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_caution_t48,1,caution,0,63→19,266.5,0.10763779107946903,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_caution_t48,1,caution,1,63→19,266.5,0.10713120899163187,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_caution_t48,1,caution,2,63→19,266.5,0.10790741699747741,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_caution_t48,1,caution,3,63→19,266.5,0.10811512498185039,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_caution_t48,1,caution,4,63→19,266.5,0.10804550000466406,False,1400,8,5
beam_d5_w8-6-4-2,beam_negamax,seed1_danger_t58,1,danger,0,63→0,116.5,0.059480124968104064,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed1_danger_t58,1,danger,1,63→0,116.5,0.059454165981151164,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed1_danger_t58,1,danger,2,63→0,116.5,0.05892908398527652,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed1_danger_t58,1,danger,3,63→0,116.5,0.058695832965895534,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed1_danger_t58,1,danger,4,63→0,116.5,0.058558707940392196,False,614,5,5
beam_d5_w8-6-4-2,beam_negamax,seed1_critical_t63,1,critical,0,63→63,999997.0,0.007463040994480252,False,139,3,5
beam_d5_w8-6-4-2,beam_negamax,seed1_critical_t63,1,critical,1,63→63,999997.0,0.00747362500987947,False,139,3,5
beam_d5_w8-6-4-2,beam_negamax,seed1_critical_t63,1,critical,2,63→63,999997.0,0.0074428749503567815,False,139,3,5
beam_d5_w8-6-4-2,beam_negamax,seed1_critical_t63,1,critical,3,63→63,999997.0,0.007390666985884309,False,139,3,5
beam_d5_w8-6-4-2,beam_negamax,seed1_critical_t63,1,critical,4,63→63,999997.0,0.007358958013355732,False,139,3,5
