match_id,turn,risk_level,beam_won,same_edge,reference_rank,reference_risk_level,reference_attack_score,reference_survival_score,reference_survival_weight,reference_total_score,reference_opponent_legal_word_count,reference_opponent_safe_word_count,reference_opponent_active_edge_type_count,reference_opponent_safe_edge_type_count,reference_opponent_destination_count,reference_opponent_safe_destination_count,reference_own_safe_word_count,reference_own_safe_edge_type_count,reference_own_safe_destination_count,beam_risk_level,beam_attack_score,beam_survival_score,beam_survival_weight,beam_total_score,beam_opponent_legal_word_count,beam_opponent_safe_word_count,beam_opponent_active_edge_type_count,beam_opponent_safe_edge_type_count,beam_opponent_destination_count,beam_opponent_safe_destination_count,beam_own_safe_word_count,beam_own_safe_edge_type_count,beam_own_safe_destination_count
D20000_seed1_beam_negamax_vs_alpha_beta,111,normal,False,True,6,normal,-3229.0,0.0,0.0,-3229.0,157,135,33,32,33,32,171,42,42,normal,-3229.0,0.0,0.0,-3229.0,157,135,33,32,33,32,171,42,42
D20000_seed1_beam_negamax_vs_alpha_beta,113,normal,False,False,6,normal,-2667.5,0.0,0.0,-2667.5,132,107,30,29,30,29,112,35,35,normal,-2756.5,0.0,0.0,-2756.5,136,109,33,32,33,32,112,35,35
D20000_seed1_beam_negamax_vs_alpha_beta,115,normal,False,True,6,normal,-3199.0,0.0,0.0,-3199.0,156,134,32,31,32,31,170,42,42,normal,-3199.0,0.0,0.0,-3199.0,156,134,32,31,32,31,170,42,42
D20000_seed1_beam_negamax_vs_alpha_beta,117,normal,False,False,6,normal,-2667.5,0.0,0.0,-2667.5,132,107,30,29,30,29,156,36,36,normal,-2736.5,0.0,0.0,-2736.5,135,108,33,32,33,32,156,36,36
D20000_seed1_beam_negamax_vs_alpha_beta,119,normal,False,False,11,normal,-3903.0,0.0,0.0,-3903.0,182,168,42,41,42,41,169,41,41,normal,-916.5,0.0,0.0,-916.5,40,33,20,19,20,19,169,41,41
D20000_seed1_beam_negamax_vs_alpha_beta,121,normal,False,False,9,normal,-5756.5,0.0,0.0,-5756.5,276,249,53,52,53,52,32,19,19,normal,-876.5,0.0,0.0,-876.5,38,31,20,19,20,19,32,19,19
D20000_seed1_beam_negamax_vs_alpha_beta,123,normal,False,False,8,normal,-5756.5,0.0,0.0,-5756.5,276,249,53,52,53,52,30,18,18,normal,-2667.5,0.0,0.0,-2667.5,132,107,30,29,30,29,30,18,18
D20000_seed1_beam_negamax_vs_alpha_beta,125,normal,False,True,1,normal,-816.5,0.0,0.0,-816.5,36,29,18,17,18,17,168,41,41,normal,-816.5,0.0,0.0,-816.5,36,29,18,17,18,17,168,41,41
D20000_seed1_beam_negamax_vs_alpha_beta,127,normal,False,False,10,normal,-3853.0,0.0,0.0,-3853.0,180,166,41,40,41,40,167,40,40,normal,-2164.5,0.0,0.0,-2164.5,98,87,33,32,33,32,167,40,40
D20000_seed1_beam_negamax_vs_alpha_beta,129,normal,False,True,2,normal,-5756.5,0.0,0.0,-5756.5,276,249,53,52,53,52,17,8,8,normal,-5756.5,0.0,0.0,-5756.5,276,249,53,52,53,52,17,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,131,normal,False,False,1,normal,-5089.0,0.0,0.0,-5089.0,251,209,52,51,52,51,16,8,8,normal,-5736.5,0.0,0.0,-5736.5,275,248,53,52,53,52,16,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,133,normal,False,True,1,normal,-5089.0,0.0,0.0,-5089.0,251,209,52,51,52,51,15,8,8,normal,-5089.0,0.0,0.0,-5089.0,251,209,52,51,52,51,15,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,135,normal,False,False,1,normal,-5069.0,0.0,0.0,-5069.0,250,208,52,51,52,51,14,8,8,normal,-5706.5,0.0,0.0,-5706.5,274,247,52,51,52,51,14,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,137,normal,False,False,5,normal,-4300.0,0.0,0.0,-4300.0,204,184,44,43,44,43,28,16,16,normal,-1187.5,0.0,0.0,-1187.5,52,47,21,20,21,20,28,16,16
D20000_seed1_beam_negamax_vs_alpha_beta,139,normal,False,False,2,normal,-5686.5,0.0,0.0,-5686.5,273,246,52,51,52,51,13,8,8,normal,-5069.0,0.0,0.0,-5069.0,250,208,52,51,52,51,13,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,141,normal,False,True,1,normal,-5686.5,0.0,0.0,-5686.5,273,246,52,51,52,51,12,7,7,normal,-5686.5,0.0,0.0,-5686.5,273,246,52,51,52,51,12,7,7
D20000_seed1_beam_negamax_vs_alpha_beta,143,normal,False,False,10,normal,-3853.0,0.0,0.0,-3853.0,180,166,41,40,41,40,86,31,31,normal,-756.5,0.0,0.0,-756.5,34,27,16,15,16,15,86,31,31
D20000_seed1_beam_negamax_vs_alpha_beta,145,normal,False,True,1,normal,-404.0,0.0,0.0,-404.0,23,11,8,7,8,7,82,27,27,normal,-404.0,0.0,0.0,-404.0,23,11,8,7,8,7,82,27,27
D20000_seed1_beam_negamax_vs_alpha_beta,147,normal,False,True,1,normal,-726.5,0.0,0.0,-726.5,33,26,15,14,15,14,245,51,51,normal,-726.5,0.0,0.0,-726.5,33,26,15,14,15,14,245,51,51
D20000_seed1_beam_negamax_vs_alpha_beta,149,normal,False,True,1,normal,-706.5,0.0,0.0,-706.5,32,25,15,14,15,14,244,51,51,normal,-706.5,0.0,0.0,-706.5,32,25,15,14,15,14,244,51,51
D20000_seed1_beam_negamax_vs_alpha_beta,151,normal,False,False,16,normal,-3853.0,0.0,0.0,-3853.0,180,166,41,40,41,40,243,50,50,normal,-2114.5,0.0,0.0,-2114.5,96,85,32,31,32,31,243,50,50
D20000_seed1_beam_negamax_vs_alpha_beta,153,normal,False,False,2,normal,-3849.0,0.0,0.0,-3849.0,197,155,36,35,36,35,24,13,13,normal,-7018.5,0.0,0.0,-7018.5,361,298,47,46,47,46,24,13,13
D20000_seed1_beam_negamax_vs_alpha_beta,155,normal,False,False,2,normal,-3849.0,0.0,0.0,-3849.0,197,155,36,35,36,35,23,12,12,normal,-8365.5,0.0,0.0,-8365.5,418,369,53,52,53,52,23,12,12
D20000_seed1_beam_negamax_vs_alpha_beta,157,normal,False,False,2,normal,-3849.0,0.0,0.0,-3849.0,197,155,36,35,36,35,22,12,12,normal,-8345.5,0.0,0.0,-8345.5,417,368,53,52,53,52,22,12,12
D20000_seed1_beam_negamax_vs_alpha_beta,159,normal,False,True,2,normal,-3849.0,0.0,0.0,-3849.0,197,155,36,35,36,35,21,11,11,normal,-3849.0,0.0,0.0,-3849.0,197,155,36,35,36,35,21,11,11
D20000_seed1_beam_negamax_vs_alpha_beta,161,normal,False,True,1,normal,-2568.5,0.0,0.0,-2568.5,122,99,38,37,38,37,20,10,10,normal,-2568.5,0.0,0.0,-2568.5,122,99,38,37,38,37,20,10,10
D20000_seed1_beam_negamax_vs_alpha_beta,163,caution,False,False,3,caution,-9213.5,383.88,0.35,-9079.142,474,401,51,50,51,50,10,6,6,caution,-6524.0,359.87777777777774,0.35,-6398.042777777778,316,284,55,54,55,54,10,6,6
D20000_seed1_beam_negamax_vs_alpha_beta,165,caution,False,False,2,caution,-9213.5,365.81399999999996,0.35,-9085.4651,474,401,51,50,51,50,9,5,5,caution,-11299.5,357.38275862068963,0.35,-11174.416034482758,589,488,59,58,59,58,9,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,167,caution,False,False,2,caution,-9213.5,361.78999999999996,0.35,-9086.8735,474,401,51,50,51,50,8,5,5,caution,-11279.5,353.3620689655172,0.35,-11155.823275862069,588,487,59,58,59,58,8,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,169,caution,False,True,1,caution,-6755.0,336.18823529411765,0.35,-6637.3341176470585,328,298,52,51,52,51,7,5,5,caution,-6755.0,336.18823529411765,0.35,-6637.3341176470585,328,298,52,51,52,51,7,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,171,normal,False,True,6,normal,-11259.5,0.0,0.0,-11259.5,587,486,59,58,59,58,19,9,9,normal,-11259.5,0.0,0.0,-11259.5,587,486,59,58,59,58,19,9,9
D20000_seed1_beam_negamax_vs_alpha_beta,173,normal,False,True,6,normal,-11239.5,0.0,0.0,-11239.5,586,485,59,58,59,58,18,9,9,normal,-11239.5,0.0,0.0,-11239.5,586,485,59,58,59,58,18,9,9
D20000_seed1_beam_negamax_vs_alpha_beta,175,normal,False,True,6,normal,-11219.5,0.0,0.0,-11219.5,585,484,59,58,59,58,17,9,9,normal,-11219.5,0.0,0.0,-11219.5,585,484,59,58,59,58,17,9,9
D20000_seed1_beam_negamax_vs_alpha_beta,177,normal,False,True,6,normal,-11199.5,0.0,0.0,-11199.5,584,483,59,58,59,58,16,9,9,normal,-11199.5,0.0,0.0,-11199.5,584,483,59,58,59,58,16,9,9
D20000_seed1_beam_negamax_vs_alpha_beta,179,normal,False,True,6,normal,-11179.5,0.0,0.0,-11179.5,583,482,59,58,59,58,15,9,9,normal,-11179.5,0.0,0.0,-11179.5,583,482,59,58,59,58,15,9,9
D20000_seed1_beam_negamax_vs_alpha_beta,181,normal,False,True,5,normal,-11159.5,0.0,0.0,-11159.5,582,481,59,58,59,58,14,9,9,normal,-11159.5,0.0,0.0,-11159.5,582,481,59,58,59,58,14,9,9
D20000_seed1_beam_negamax_vs_alpha_beta,183,normal,False,True,1,normal,-4300.0,0.0,0.0,-4300.0,204,184,44,43,44,43,13,8,8,normal,-4300.0,0.0,0.0,-4300.0,204,184,44,43,44,43,13,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,185,normal,False,True,1,normal,-4280.0,0.0,0.0,-4280.0,203,183,44,43,44,43,12,8,8,normal,-4280.0,0.0,0.0,-4280.0,203,183,44,43,44,43,12,8,8
D20000_seed1_beam_negamax_vs_alpha_beta,187,normal,False,True,1,normal,-5824.5,0.0,0.0,-5824.5,281,250,54,53,54,53,11,7,7,normal,-5824.5,0.0,0.0,-5824.5,281,250,54,53,54,53,11,7,7
D20000_seed1_beam_negamax_vs_alpha_beta,189,caution,False,True,1,caution,-6504.0,333.39444444444445,0.35,-6387.311944444445,315,283,55,54,55,54,10,6,6,caution,-6504.0,333.39444444444445,0.35,-6387.311944444445,315,283,55,54,55,54,10,6,6
D20000_seed1_beam_negamax_vs_alpha_beta,191,caution,False,True,1,caution,-8235.0,332.3461538461538,0.35,-8118.678846153846,412,362,53,52,53,52,9,5,5,caution,-8235.0,332.3461538461538,0.35,-8118.678846153846,412,362,53,52,53,52,9,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,193,caution,False,True,1,caution,-8215.0,332.3230769230769,0.35,-8098.686923076923,411,361,53,52,53,52,8,5,5,caution,-8215.0,332.3230769230769,0.35,-8098.686923076923,411,361,53,52,53,52,8,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,195,caution,False,True,1,caution,-8195.0,332.29999999999995,0.35,-8078.695,410,360,53,52,53,52,7,5,5,caution,-8195.0,332.29999999999995,0.35,-8078.695,410,360,53,52,53,52,7,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,197,caution,False,True,1,caution,-8175.0,332.276923076923,0.35,-8058.703076923077,409,359,53,52,53,52,6,5,5,caution,-8175.0,332.276923076923,0.35,-8058.703076923077,409,359,53,52,53,52,6,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,199,danger,False,True,1,danger,-8155.0,355.5921787709497,0.8,-7870.52625698324,408,358,53,52,53,52,5,5,5,danger,-8155.0,355.5921787709497,0.8,-7870.52625698324,408,358,53,52,53,52,5,5,5
D20000_seed1_beam_negamax_vs_alpha_beta,201,danger,False,True,1,danger,-11162.5,354.64354838709676,0.8,-10878.785161290323,571,496,54,53,54,53,4,4,4,danger,-11162.5,354.64354838709676,0.8,-10878.785161290323,571,496,54,53,54,53,4,4,4
D20000_seed1_beam_negamax_vs_alpha_beta,203,caution,False,True,1,caution,-9213.5,317.06399999999996,0.35,-9102.5276,474,401,51,50,51,50,6,4,4,caution,-9213.5,317.06399999999996,0.35,-9102.5276,474,401,51,50,51,50,6,4,4
D20000_seed1_beam_negamax_vs_alpha_beta,205,danger,False,True,1,danger,-9193.5,360.801,0.8,-8904.8592,473,400,51,50,51,50,5,4,4,danger,-9193.5,360.801,0.8,-8904.8592,473,400,51,50,51,50,5,4,4
D20000_seed1_beam_negamax_vs_alpha_beta,207,danger,False,True,1,danger,-11139.5,345.685,0.8,-10862.952,581,480,59,58,59,58,4,3,3,danger,-11139.5,345.685,0.8,-10862.952,581,480,59,58,59,58,4,3,3
D20000_seed1_beam_negamax_vs_alpha_beta,209,danger,False,True,1,danger,-11420.5,331.3873540856031,0.8,-11155.390116731518,573,514,59,58,59,58,3,3,3,danger,-11420.5,331.3873540856031,0.8,-11155.390116731518,573,514,59,58,59,58,3,3,3
D20000_seed1_beam_negamax_vs_alpha_beta,211,near_death,False,True,1,critical,-13240.0,310.859375,1.5,-12773.7109375,696,576,59,58,59,58,2,2,2,critical,-13240.0,310.859375,1.5,-12773.7109375,696,576,59,58,59,58,2,2,2
D20000_seed1_beam_negamax_vs_alpha_beta,213,near_death,False,True,1,critical,-13468.0,304.0854922279793,1.5,-13011.87176165803,723,579,53,52,53,52,1,1,1,critical,-13468.0,304.0854922279793,1.5,-13011.87176165803,723,579,53,52,53,52,1,1,1
D20000_seed1_beam_negamax_vs_alpha_beta,215,near_death,False,True,1,critical,-1000000.0,0.0,0.0,-1000000.0,0,0,0,0,0,0,0,0,0,critical,-1000000.0,0.0,0.0,-1000000.0,0,0,0,0,0,0,0,0,0
D20000_seed1_beam_negamax_vs_pvs,1,normal,False,True,1,normal,-680.0,0.0,0.0,-680.0,25,25,18,18,18,18,16966,2831,66,normal,-680.0,0.0,0.0,-680.0,25,25,18,18,18,18,16966,2831,66
D20000_seed1_beam_negamax_vs_pvs,3,normal,False,True,2,normal,-754.0,0.0,0.0,-754.0,37,25,15,14,15,14,115,36,36,normal,-754.0,0.0,0.0,-754.0,37,25,15,14,15,14,115,36,36
D20000_seed1_beam_negamax_vs_pvs,5,normal,False,True,1,normal,-704.0,0.0,0.0,-704.0,35,23,14,13,14,13,24,14,14,normal,-704.0,0.0,0.0,-704.0,35,23,14,13,14,13,24,14,14
D20000_seed1_beam_negamax_vs_pvs,7,normal,False,False,1,normal,-674.0,0.0,0.0,-674.0,34,22,13,12,13,12,128,39,39,normal,-3062.5,0.0,0.0,-3062.5,141,126,41,40,41,40,128,39,39
D20000_seed1_beam_negamax_vs_pvs,9,normal,False,False,2,normal,-1660.0,0.0,0.0,-1660.0,84,64,20,19,20,19,95,24,24,normal,-2925.0,0.0,0.0,-2925.0,144,114,37,36,37,36,95,24,24
D20000_seed1_beam_negamax_vs_pvs,11,normal,False,False,4,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,64,19,19,normal,-1047.5,0.0,0.0,-1047.5,46,41,19,18,19,18,64,19,19
D20000_seed1_beam_negamax_vs_pvs,13,normal,False,False,3,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,63,18,18,normal,-3929.0,0.0,0.0,-3929.0,200,158,38,37,38,37,63,18,18
D20000_seed1_beam_negamax_vs_pvs,15,normal,False,False,3,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,62,17,17,normal,-3157.5,0.0,0.0,-3157.5,152,127,39,38,39,38,62,17,17
D20000_seed1_beam_negamax_vs_pvs,17,normal,False,True,1,normal,-3339.0,0.0,0.0,-3339.0,162,140,34,33,34,33,22,12,12,normal,-3339.0,0.0,0.0,-3339.0,162,140,34,33,34,33,22,12,12
D20000_seed1_beam_negamax_vs_pvs,19,normal,False,False,1,normal,-916.5,0.0,0.0,-916.5,40,33,20,19,20,19,126,37,37,normal,-2184.5,0.0,0.0,-2184.5,99,88,33,32,33,32,126,37,37
D20000_seed1_beam_negamax_vs_pvs,21,normal,False,False,1,normal,-916.5,0.0,0.0,-916.5,40,33,20,19,20,19,125,36,36,normal,-2588.5,0.0,0.0,-2588.5,123,100,38,37,38,37,125,36,36
D20000_seed1_beam_negamax_vs_pvs,23,normal,False,True,1,normal,-3586.5,0.0,0.0,-3586.5,176,149,36,35,36,35,21,11,11,normal,-3586.5,0.0,0.0,-3586.5,176,149,36,35,36,35,21,11,11
D20000_seed1_beam_negamax_vs_pvs,25,normal,False,True,1,normal,-4147.0,0.0,0.0,-4147.0,212,166,40,39,40,39,20,10,10,normal,-4147.0,0.0,0.0,-4147.0,212,166,40,39,40,39,20,10,10
D20000_seed1_beam_negamax_vs_pvs,27,normal,False,True,1,normal,-4343.0,0.0,0.0,-4343.0,201,187,48,47,48,47,19,9,9,normal,-4343.0,0.0,0.0,-4343.0,201,187,48,47,48,47,19,9,9
D20000_seed1_beam_negamax_vs_pvs,29,normal,False,False,6,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,124,35,35,normal,-3086.5,0.0,0.0,-3086.5,150,123,38,37,38,37,124,35,35
D20000_seed1_beam_negamax_vs_pvs,31,normal,False,False,6,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,123,35,35,normal,-3066.5,0.0,0.0,-3066.5,149,122,38,37,38,37,123,35,35
D20000_seed1_beam_negamax_vs_pvs,33,normal,False,False,6,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,122,35,35,normal,-3036.5,0.0,0.0,-3036.5,148,121,37,36,37,36,122,35,35
D20000_seed1_beam_negamax_vs_pvs,35,normal,False,False,1,normal,-2997.5,0.0,0.0,-2997.5,146,121,35,34,35,34,61,17,17,normal,-6286.5,0.0,0.0,-6286.5,316,269,47,46,47,46,61,17,17
D20000_seed1_beam_negamax_vs_pvs,37,normal,False,False,5,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,121,34,34,normal,-3989.0,0.0,0.0,-3989.0,191,169,41,40,41,40,121,34,34
D20000_seed1_beam_negamax_vs_pvs,39,normal,False,False,5,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,120,34,34,normal,-3969.0,0.0,0.0,-3969.0,190,168,41,40,41,40,120,34,34
D20000_seed1_beam_negamax_vs_pvs,41,normal,False,False,5,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,119,33,33,normal,-3236.5,0.0,0.0,-3236.5,158,131,37,36,37,36,119,33,33
D20000_seed1_beam_negamax_vs_pvs,43,normal,False,False,5,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,118,33,33,normal,-3216.5,0.0,0.0,-3216.5,157,130,37,36,37,36,118,33,33
D20000_seed1_beam_negamax_vs_pvs,45,normal,False,False,5,normal,-3443.0,0.0,0.0,-3443.0,158,144,44,43,44,43,117,33,33,normal,-3196.5,0.0,0.0,-3196.5,156,129,37,36,37,36,117,33,33
D20000_seed1_beam_negamax_vs_pvs,47,normal,False,False,2,normal,-5089.0,0.0,0.0,-5089.0,251,209,52,51,52,51,18,9,9,normal,-4313.0,0.0,0.0,-4313.0,200,186,47,46,47,46,18,9,9
D20000_seed1_beam_negamax_vs_pvs,49,normal,False,True,2,normal,-1017.5,0.0,0.0,-1017.5,45,40,18,17,18,17,89,32,32,normal,-1017.5,0.0,0.0,-1017.5,45,40,18,17,18,17,89,32,32
D20000_seed1_beam_negamax_vs_pvs,51,normal,False,False,1,normal,-916.5,0.0,0.0,-916.5,40,33,20,19,20,19,116,32,32,normal,-4283.0,0.0,0.0,-4283.0,199,185,46,45,46,45,116,32,32
D20000_seed1_beam_negamax_vs_pvs,53,normal,False,False,2,normal,-1550.0,0.0,0.0,-1550.0,80,60,17,16,17,16,94,23,23,normal,-4263.0,0.0,0.0,-4263.0,198,184,46,45,46,45,94,23,23
D20000_seed1_beam_negamax_vs_pvs,55,normal,False,False,2,normal,-1550.0,0.0,0.0,-1550.0,80,60,17,16,17,16,93,23,23,normal,-4233.0,0.0,0.0,-4233.0,197,183,45,44,45,44,93,23,23
