dict_size,random_seed,char,start_count,end_count,total_count,start_rate,end_rate,total_rate
100,0,あ,2,3,5,0.020000,0.030000,0.025000
100,0,い,1,12,13,0.010000,0.120000,0.065000
100,0,う,2,10,12,0.020000,0.100000,0.060000
100,0,え,0,4,4,0.000000,0.040000,0.020000
100,0,お,4,0,4,0.040000,0.000000,0.020000
100,0,か,9,1,10,0.090000,0.010000,0.050000
100,0,が,1,0,1,0.010000,0.000000,0.005000
100,0,き,1,5,6,0.010000,0.050000,0.030000
100,0,ぎ,1,0,1,0.010000,0.000000,0.005000
100,0,く,3,5,8,0.030000,0.050000,0.040000
100,0,ぐ,0,1,1,0.000000,0.010000,0.005000
100,0,け,2,0,2,0.020000,0.000000,0.010000
100,0,こ,1,2,3,0.010000,0.020000,0.015000
100,0,ご,2,0,2,0.020000,0.000000,0.010000
100,0,さ,3,1,4,0.030000,0.010000,0.020000
100,0,し,7,2,9,0.070000,0.020000,0.045000
100,0,じ,4,2,6,0.040000,0.020000,0.030000
100,0,す,1,2,3,0.010000,0.020000,0.015000
100,0,ず,0,2,2,0.000000,0.020000,0.010000
100,0,せ,4,0,4,0.040000,0.000000,0.020000
100,0,そ,2,0,2,0.020000,0.000000,0.010000
100,0,た,4,0,4,0.040000,0.000000,0.020000
100,0,だ,2,1,3,0.020000,0.010000,0.015000
100,0,ち,2,1,3,0.020000,0.010000,0.015000
100,0,つ,0,5,5,0.000000,0.050000,0.025000
100,0,て,2,0,2,0.020000,0.000000,0.010000
100,0,と,0,3,3,0.000000,0.030000,0.015000
100,0,ど,2,1,3,0.020000,0.010000,0.015000
100,0,な,2,0,2,0.020000,0.000000,0.010000
100,0,に,1,0,1,0.010000,0.000000,0.005000
100,0,の,1,0,1,0.010000,0.000000,0.005000
100,0,は,1,0,1,0.010000,0.000000,0.005000
100,0,ば,1,0,1,0.010000,0.000000,0.005000
100,0,ぱ,1,0,1,0.010000,0.000000,0.005000
100,0,ひ,1,1,2,0.010000,0.010000,0.010000
100,0,ふ,4,0,4,0.040000,0.000000,0.020000
100,0,ぶ,1,0,1,0.010000,0.000000,0.005000
100,0,ぷ,1,2,3,0.010000,0.020000,0.015000
100,0,へ,1,0,1,0.010000,0.000000,0.005000
100,0,ほ,2,0,2,0.020000,0.000000,0.010000
100,0,ぼ,1,0,1,0.010000,0.000000,0.005000
100,0,ま,3,2,5,0.030000,0.020000,0.025000
100,0,み,1,1,2,0.010000,0.010000,0.010000
100,0,む,3,0,3,0.030000,0.000000,0.015000
100,0,め,3,1,4,0.030000,0.010000,0.020000
100,0,も,2,1,3,0.020000,0.010000,0.015000
100,0,や,1,3,4,0.010000,0.030000,0.020000
100,0,よ,1,0,1,0.010000,0.000000,0.005000
100,0,ら,1,3,4,0.010000,0.030000,0.020000
100,0,り,2,1,3,0.020000,0.010000,0.015000
100,0,る,0,7,7,0.000000,0.070000,0.035000
100,0,れ,0,1,1,0.000000,0.010000,0.005000
100,0,ろ,1,0,1,0.010000,0.000000,0.005000
100,0,わ,2,1,3,0.020000,0.010000,0.015000
100,0,ん,0,13,13,0.000000,0.130000,0.065000
100,1,あ,3,1,4,0.030000,0.010000,0.020000
100,1,い,8,9,17,0.080000,0.090000,0.085000
100,1,う,1,12,13,0.010000,0.120000,0.065000
100,1,お,1,0,1,0.010000,0.000000,0.005000
100,1,か,4,3,7,0.040000,0.030000,0.035000
100,1,が,1,0,1,0.010000,0.000000,0.005000
100,1,き,2,3,5,0.020000,0.030000,0.025000
100,1,く,1,8,9,0.010000,0.080000,0.045000
100,1,こ,4,0,4,0.040000,0.000000,0.020000
100,1,ご,1,1,2,0.010000,0.010000,0.010000
100,1,さ,2,3,5,0.020000,0.030000,0.025000
100,1,し,10,2,12,0.100000,0.020000,0.060000
100,1,じ,1,0,1,0.010000,0.000000,0.005000
100,1,す,1,5,6,0.010000,0.050000,0.030000
100,1,せ,2,1,3,0.020000,0.010000,0.015000
100,1,ぜ,1,0,1,0.010000,0.000000,0.005000
100,1,そ,1,0,1,0.010000,0.000000,0.005000
100,1,ぞ,1,0,1,0.010000,0.000000,0.005000
100,1,た,1,1,2,0.010000,0.010000,0.010000
100,1,ち,2,1,3,0.020000,0.010000,0.015000
100,1,つ,1,5,6,0.010000,0.050000,0.030000
100,1,て,1,1,2,0.010000,0.010000,0.010000
100,1,で,1,0,1,0.010000,0.000000,0.005000
100,1,と,4,1,5,0.040000,0.010000,0.025000
100,1,ど,1,0,1,0.010000,0.000000,0.005000
100,1,な,3,0,3,0.030000,0.000000,0.015000
100,1,に,2,1,3,0.020000,0.010000,0.015000
100,1,ね,2,1,3,0.020000,0.010000,0.015000
100,1,の,0,1,1,0.000000,0.010000,0.005000
100,1,は,2,1,3,0.020000,0.010000,0.015000
100,1,ば,2,0,2,0.020000,0.000000,0.010000
100,1,ぱ,1,1,2,0.010000,0.010000,0.010000
100,1,ひ,3,0,3,0.030000,0.000000,0.015000
100,1,び,0,1,1,0.000000,0.010000,0.005000
100,1,ふ,3,0,3,0.030000,0.000000,0.015000
100,1,ぶ,1,0,1,0.010000,0.000000,0.005000
100,1,ぷ,1,0,1,0.010000,0.000000,0.005000
100,1,へ,1,0,1,0.010000,0.000000,0.005000
100,1,べ,1,0,1,0.010000,0.000000,0.005000
100,1,ぺ,1,0,1,0.010000,0.000000,0.005000
100,1,ほ,5,0,5,0.050000,0.000000,0.025000
100,1,ぼ,1,0,1,0.010000,0.000000,0.005000
100,1,ま,2,0,2,0.020000,0.000000,0.010000
100,1,み,0,2,2,0.000000,0.020000,0.010000
100,1,む,2,2,4,0.020000,0.020000,0.020000
100,1,め,2,0,2,0.020000,0.000000,0.010000
100,1,も,2,0,2,0.020000,0.000000,0.010000
100,1,や,0,3,3,0.000000,0.030000,0.015000
100,1,よ,1,3,4,0.010000,0.030000,0.020000
100,1,ら,2,0,2,0.020000,0.000000,0.010000
100,1,り,2,4,6,0.020000,0.040000,0.030000
100,1,る,0,12,12,0.000000,0.120000,0.060000
100,1,れ,2,0,2,0.020000,0.000000,0.010000
100,1,ん,0,11,11,0.000000,0.110000,0.055000
100,2,あ,1,2,3,0.010000,0.020000,0.015000
100,2,い,4,14,18,0.040000,0.140000,0.090000
100,2,う,0,8,8,0.000000,0.080000,0.040000
100,2,え,1,0,1,0.010000,0.000000,0.005000
100,2,お,2,0,2,0.020000,0.000000,0.010000
100,2,か,3,1,4,0.030000,0.010000,0.020000
100,2,が,2,0,2,0.020000,0.000000,0.010000
100,2,き,0,7,7,0.000000,0.070000,0.035000
100,2,ぎ,0,1,1,0.000000,0.010000,0.005000
100,2,く,1,9,10,0.010000,0.090000,0.050000
100,2,ぐ,0,1,1,0.000000,0.010000,0.005000
100,2,げ,2,0,2,0.020000,0.000000,0.010000
100,2,こ,7,0,7,0.070000,0.000000,0.035000
100,2,ご,0,2,2,0.000000,0.020000,0.010000
100,2,さ,1,2,3,0.010000,0.020000,0.015000
100,2,ざ,1,0,1,0.010000,0.000000,0.005000
100,2,し,5,0,5,0.050000,0.000000,0.025000
100,2,じ,2,0,2,0.020000,0.000000,0.010000
100,2,す,4,1,5,0.040000,0.010000,0.025000
100,2,そ,1,0,1,0.010000,0.000000,0.005000
100,2,ぞ,1,0,1,0.010000,0.000000,0.005000
100,2,た,3,0,3,0.030000,0.000000,0.015000
100,2,だ,2,0,2,0.020000,0.000000,0.010000
100,2,ち,1,3,4,0.010000,0.030000,0.020000
100,2,つ,1,1,2,0.010000,0.010000,0.010000
100,2,て,5,0,5,0.050000,0.000000,0.025000
100,2,で,3,1,4,0.030000,0.010000,0.020000
100,2,と,2,3,5,0.020000,0.030000,0.025000
100,2,ど,0,1,1,0.000000,0.010000,0.005000
100,2,な,2,1,3,0.020000,0.010000,0.015000
100,2,に,1,1,2,0.010000,0.010000,0.010000
100,2,ね,1,1,2,0.010000,0.010000,0.010000
100,2,は,2,0,2,0.020000,0.000000,0.010000
100,2,ば,0,2,2,0.000000,0.020000,0.010000
100,2,ぱ,3,0,3,0.030000,0.000000,0.015000
100,2,ひ,2,0,2,0.020000,0.000000,0.010000
100,2,び,2,0,2,0.020000,0.000000,0.010000
100,2,ぴ,1,0,1,0.010000,0.000000,0.005000
100,2,ふ,1,1,2,0.010000,0.010000,0.010000
100,2,ぶ,1,1,2,0.010000,0.010000,0.010000
100,2,ぷ,2,0,2,0.020000,0.000000,0.010000
100,2,べ,1,0,1,0.010000,0.000000,0.005000
100,2,ほ,5,0,5,0.050000,0.000000,0.025000
100,2,ぼ,4,1,5,0.040000,0.010000,0.025000
100,2,ぽ,1,0,1,0.010000,0.000000,0.005000
100,2,ま,4,1,5,0.040000,0.010000,0.025000
100,2,み,1,1,2,0.010000,0.010000,0.010000
100,2,め,1,0,1,0.010000,0.000000,0.005000
100,2,や,3,4,7,0.030000,0.040000,0.035000
100,2,ゆ,1,1,2,0.010000,0.010000,0.010000
100,2,よ,2,0,2,0.020000,0.000000,0.010000
100,2,ら,0,1,1,0.000000,0.010000,0.005000
100,2,り,2,5,7,0.020000,0.050000,0.035000
100,2,る,0,9,9,0.000000,0.090000,0.045000
100,2,れ,2,0,2,0.020000,0.000000,0.010000
100,2,ろ,0,1,1,0.000000,0.010000,0.005000
100,2,わ,0,1,1,0.000000,0.010000,0.005000
100,2,ん,0,11,11,0.000000,0.110000,0.055000
150,0,あ,3,6,9,0.020000,0.040000,0.030000
150,0,い,5,17,22,0.033333,0.113333,0.073333
150,0,う,3,13,16,0.020000,0.086667,0.053333
150,0,え,0,5,5,0.000000,0.033333,0.016667
150,0,お,7,0,7,0.046667,0.000000,0.023333
150,0,か,12,1,13,0.080000,0.006667,0.043333
150,0,が,1,0,1,0.006667,0.000000,0.003333
150,0,き,7,7,14,0.046667,0.046667,0.046667
150,0,ぎ,1,0,1,0.006667,0.000000,0.003333
150,0,く,3,5,8,0.020000,0.033333,0.026667
150,0,ぐ,1,1,2,0.006667,0.006667,0.006667
150,0,け,2,2,4,0.013333,0.013333,0.013333
150,0,こ,3,3,6,0.020000,0.020000,0.020000
150,0,ご,3,0,3,0.020000,0.000000,0.010000
150,0,さ,5,1,6,0.033333,0.006667,0.020000
150,0,し,11,3,14,0.073333,0.020000,0.046667
150,0,じ,4,4,8,0.026667,0.026667,0.026667
150,0,す,3,5,8,0.020000,0.033333,0.026667
150,0,ず,0,2,2,0.000000,0.013333,0.006667
150,0,せ,4,0,4,0.026667,0.000000,0.013333
150,0,そ,2,0,2,0.013333,0.000000,0.006667
150,0,た,4,0,4,0.026667,0.000000,0.013333
150,0,だ,3,1,4,0.020000,0.006667,0.013333
150,0,ち,4,3,7,0.026667,0.020000,0.023333
150,0,つ,0,6,6,0.000000,0.040000,0.020000
150,0,て,3,1,4,0.020000,0.006667,0.013333
150,0,と,2,6,8,0.013333,0.040000,0.026667
150,0,ど,2,3,5,0.013333,0.020000,0.016667
150,0,な,3,0,3,0.020000,0.000000,0.010000
150,0,に,1,1,2,0.006667,0.006667,0.006667
150,0,の,2,0,2,0.013333,0.000000,0.006667
150,0,は,2,0,2,0.013333,0.000000,0.006667
150,0,ば,1,1,2,0.006667,0.006667,0.006667
150,0,ぱ,1,0,1,0.006667,0.000000,0.003333
150,0,ひ,2,1,3,0.013333,0.006667,0.010000
150,0,ふ,5,0,5,0.033333,0.000000,0.016667
150,0,ぶ,2,0,2,0.013333,0.000000,0.006667
150,0,ぷ,1,2,3,0.006667,0.013333,0.010000
150,0,へ,2,0,2,0.013333,0.000000,0.006667
150,0,ほ,2,0,2,0.013333,0.000000,0.006667
150,0,ぼ,1,0,1,0.006667,0.000000,0.003333
150,0,ま,3,2,5,0.020000,0.013333,0.016667
150,0,み,2,2,4,0.013333,0.013333,0.013333
150,0,む,3,1,4,0.020000,0.006667,0.013333
150,0,め,3,1,4,0.020000,0.006667,0.013333
150,0,も,2,1,3,0.013333,0.006667,0.010000
150,0,や,1,4,5,0.006667,0.026667,0.016667
150,0,よ,2,0,2,0.013333,0.000000,0.006667
150,0,ら,3,3,6,0.020000,0.020000,0.020000
150,0,り,3,2,5,0.020000,0.013333,0.016667
150,0,る,1,12,13,0.006667,0.080000,0.043333
150,0,れ,0,1,1,0.000000,0.006667,0.003333
150,0,ろ,1,0,1,0.006667,0.000000,0.003333
150,0,わ,3,1,4,0.020000,0.006667,0.013333
150,0,ん,0,20,20,0.000000,0.133333,0.066667
150,1,あ,7,2,9,0.046667,0.013333,0.030000
150,1,い,10,16,26,0.066667,0.106667,0.086667
150,1,う,1,20,21,0.006667,0.133333,0.070000
150,1,お,3,1,4,0.020000,0.006667,0.013333
150,1,か,6,4,10,0.040000,0.026667,0.033333
150,1,が,1,0,1,0.006667,0.000000,0.003333
150,1,き,3,7,10,0.020000,0.046667,0.033333
150,1,ぎ,1,0,1,0.006667,0.000000,0.003333
150,1,く,1,14,15,0.006667,0.093333,0.050000
150,1,ぐ,0,1,1,0.000000,0.006667,0.003333
150,1,こ,7,0,7,0.046667,0.000000,0.023333
150,1,ご,1,1,2,0.006667,0.006667,0.006667
150,1,さ,4,3,7,0.026667,0.020000,0.023333
150,1,し,11,3,14,0.073333,0.020000,0.046667
150,1,じ,3,0,3,0.020000,0.000000,0.010000
150,1,す,3,6,9,0.020000,0.040000,0.030000
150,1,せ,4,1,5,0.026667,0.006667,0.016667
150,1,ぜ,1,0,1,0.006667,0.000000,0.003333
150,1,そ,1,0,1,0.006667,0.000000,0.003333
150,1,ぞ,1,0,1,0.006667,0.000000,0.003333
150,1,た,1,2,3,0.006667,0.013333,0.010000
150,1,だ,1,0,1,0.006667,0.000000,0.003333
150,1,ち,3,2,5,0.020000,0.013333,0.016667
150,1,つ,2,7,9,0.013333,0.046667,0.030000
150,1,て,2,1,3,0.013333,0.006667,0.010000
150,1,で,2,0,2,0.013333,0.000000,0.006667
150,1,と,4,2,6,0.026667,0.013333,0.020000
150,1,ど,2,0,2,0.013333,0.000000,0.006667
150,1,な,3,0,3,0.020000,0.000000,0.010000
150,1,に,2,1,3,0.013333,0.006667,0.010000
150,1,ね,4,1,5,0.026667,0.006667,0.016667
150,1,の,0,1,1,0.000000,0.006667,0.003333
150,1,は,3,3,6,0.020000,0.020000,0.020000
150,1,ば,2,0,2,0.013333,0.000000,0.006667
150,1,ぱ,1,1,2,0.006667,0.006667,0.006667
150,1,ひ,5,0,5,0.033333,0.000000,0.016667
150,1,び,0,1,1,0.000000,0.006667,0.003333
150,1,ふ,4,0,4,0.026667,0.000000,0.013333
150,1,ぶ,2,0,2,0.013333,0.000000,0.006667
150,1,ぷ,1,2,3,0.006667,0.013333,0.010000
150,1,へ,1,0,1,0.006667,0.000000,0.003333
150,1,べ,1,0,1,0.006667,0.000000,0.003333
150,1,ぺ,1,0,1,0.006667,0.000000,0.003333
150,1,ほ,6,0,6,0.040000,0.000000,0.020000
150,1,ぼ,2,0,2,0.013333,0.000000,0.006667
150,1,ま,3,0,3,0.020000,0.000000,0.010000
150,1,み,0,3,3,0.000000,0.020000,0.010000
150,1,む,4,2,6,0.026667,0.013333,0.020000
150,1,め,3,0,3,0.020000,0.000000,0.010000
150,1,も,5,2,7,0.033333,0.013333,0.023333
150,1,や,1,4,5,0.006667,0.026667,0.016667
150,1,よ,2,3,5,0.013333,0.020000,0.016667
150,1,ら,2,0,2,0.013333,0.000000,0.006667
150,1,り,3,4,7,0.020000,0.026667,0.023333
150,1,る,0,16,16,0.000000,0.106667,0.053333
150,1,れ,2,0,2,0.013333,0.000000,0.006667
150,1,ろ,0,1,1,0.000000,0.006667,0.003333
150,1,わ,1,0,1,0.006667,0.000000,0.003333
150,1,ん,0,12,12,0.000000,0.080000,0.040000
150,2,あ,3,2,5,0.020000,0.013333,0.016667
150,2,い,10,19,29,0.066667,0.126667,0.096667
150,2,う,3,14,17,0.020000,0.093333,0.056667
150,2,え,1,0,1,0.006667,0.000000,0.003333
150,2,お,5,0,5,0.033333,0.000000,0.016667
150,2,か,5,1,6,0.033333,0.006667,0.020000
150,2,が,2,0,2,0.013333,0.000000,0.006667
150,2,き,3,9,12,0.020000,0.060000,0.040000
150,2,ぎ,0,1,1,0.000000,0.006667,0.003333
150,2,く,2,13,15,0.013333,0.086667,0.050000
150,2,ぐ,0,1,1,0.000000,0.006667,0.003333
150,2,け,2,0,2,0.013333,0.000000,0.006667
150,2,げ,3,0,3,0.020000,0.000000,0.010000
150,2,こ,9,1,10,0.060000,0.006667,0.033333
150,2,ご,0,3,3,0.000000,0.020000,0.010000
150,2,さ,1,3,4,0.006667,0.020000,0.013333
150,2,ざ,1,0,1,0.006667,0.000000,0.003333
150,2,し,8,1,9,0.053333,0.006667,0.030000
150,2,じ,7,1,8,0.046667,0.006667,0.026667
150,2,す,4,3,7,0.026667,0.020000,0.023333
150,2,せ,1,1,2,0.006667,0.006667,0.006667
150,2,そ,1,0,1,0.006667,0.000000,0.003333
150,2,ぞ,2,0,2,0.013333,0.000000,0.006667
150,2,た,4,0,4,0.026667,0.000000,0.013333
150,2,だ,2,0,2,0.013333,0.000000,0.006667
150,2,ち,3,3,6,0.020000,0.020000,0.020000
150,2,つ,1,6,7,0.006667,0.040000,0.023333
150,2,て,6,1,7,0.040000,0.006667,0.023333
150,2,で,4,1,5,0.026667,0.006667,0.016667
150,2,と,3,5,8,0.020000,0.033333,0.026667
150,2,ど,1,1,2,0.006667,0.006667,0.006667
150,2,な,2,3,5,0.013333,0.020000,0.016667
150,2,に,2,1,3,0.013333,0.006667,0.010000
150,2,ね,1,1,2,0.006667,0.006667,0.006667
150,2,は,3,0,3,0.020000,0.000000,0.010000
150,2,ば,0,3,3,0.000000,0.020000,0.010000
150,2,ぱ,3,0,3,0.020000,0.000000,0.010000
150,2,ひ,3,0,3,0.020000,0.000000,0.010000
150,2,び,2,0,2,0.013333,0.000000,0.006667
150,2,ぴ,1,0,1,0.006667,0.000000,0.003333
150,2,ふ,2,1,3,0.013333,0.006667,0.010000
150,2,ぶ,1,1,2,0.006667,0.006667,0.006667
150,2,ぷ,3,0,3,0.020000,0.000000,0.010000
150,2,べ,1,0,1,0.006667,0.000000,0.003333
150,2,ほ,5,0,5,0.033333,0.000000,0.016667
150,2,ぼ,4,1,5,0.026667,0.006667,0.016667
150,2,ぽ,1,0,1,0.006667,0.000000,0.003333
150,2,ま,5,1,6,0.033333,0.006667,0.020000
150,2,み,1,1,2,0.006667,0.006667,0.006667
150,2,め,1,0,1,0.006667,0.000000,0.003333
150,2,も,1,1,2,0.006667,0.006667,0.006667
150,2,や,3,5,8,0.020000,0.033333,0.026667
150,2,ゆ,1,1,2,0.006667,0.006667,0.006667
150,2,よ,2,1,3,0.013333,0.006667,0.010000
150,2,ら,0,1,1,0.000000,0.006667,0.003333
150,2,り,2,7,9,0.013333,0.046667,0.030000
150,2,る,1,12,13,0.006667,0.080000,0.043333
150,2,れ,2,1,3,0.013333,0.006667,0.010000
150,2,ろ,0,2,2,0.000000,0.013333,0.006667
150,2,わ,0,1,1,0.000000,0.006667,0.003333
150,2,ん,0,15,15,0.000000,0.100000,0.050000
200,0,あ,5,6,11,0.025000,0.030000,0.027500
200,0,い,5,23,28,0.025000,0.115000,0.070000
200,0,う,5,20,25,0.025000,0.100000,0.062500
200,0,え,0,5,5,0.000000,0.025000,0.012500
200,0,お,11,0,11,0.055000,0.000000,0.027500
200,0,か,15,3,18,0.075000,0.015000,0.045000
200,0,が,1,0,1,0.005000,0.000000,0.002500
200,0,き,8,8,16,0.040000,0.040000,0.040000
200,0,ぎ,1,0,1,0.005000,0.000000,0.002500
200,0,く,3,6,9,0.015000,0.030000,0.022500
200,0,ぐ,1,2,3,0.005000,0.010000,0.007500
200,0,け,3,2,5,0.015000,0.010000,0.012500
200,0,げ,1,0,1,0.005000,0.000000,0.002500
200,0,こ,7,3,10,0.035000,0.015000,0.025000
200,0,ご,3,0,3,0.015000,0.000000,0.007500
200,0,さ,7,1,8,0.035000,0.005000,0.020000
200,0,し,12,4,16,0.060000,0.020000,0.040000
200,0,じ,8,5,13,0.040000,0.025000,0.032500
200,0,す,3,7,10,0.015000,0.035000,0.025000
200,0,ず,0,2,2,0.000000,0.010000,0.005000
200,0,せ,4,0,4,0.020000,0.000000,0.010000
200,0,そ,3,0,3,0.015000,0.000000,0.007500
200,0,た,5,0,5,0.025000,0.000000,0.012500
200,0,だ,3,1,4,0.015000,0.005000,0.010000
200,0,ち,6,3,9,0.030000,0.015000,0.022500
200,0,つ,1,6,7,0.005000,0.030000,0.017500
200,0,て,5,2,7,0.025000,0.010000,0.017500
200,0,と,2,10,12,0.010000,0.050000,0.030000
200,0,ど,3,4,7,0.015000,0.020000,0.017500
200,0,な,3,0,3,0.015000,0.000000,0.007500
200,0,に,2,1,3,0.010000,0.005000,0.007500
200,0,の,2,0,2,0.010000,0.000000,0.005000
200,0,は,4,0,4,0.020000,0.000000,0.010000
200,0,ば,2,3,5,0.010000,0.015000,0.012500
200,0,ぱ,1,0,1,0.005000,0.000000,0.002500
200,0,ひ,3,1,4,0.015000,0.005000,0.010000
200,0,ふ,8,1,9,0.040000,0.005000,0.022500
200,0,ぶ,2,0,2,0.010000,0.000000,0.005000
200,0,ぷ,1,2,3,0.005000,0.010000,0.007500
200,0,へ,2,0,2,0.010000,0.000000,0.005000
200,0,ほ,4,0,4,0.020000,0.000000,0.010000
200,0,ぼ,1,0,1,0.005000,0.000000,0.002500
200,0,ま,3,2,5,0.015000,0.010000,0.012500
200,0,み,3,3,6,0.015000,0.015000,0.015000
200,0,む,3,2,5,0.015000,0.010000,0.012500
200,0,め,4,1,5,0.020000,0.005000,0.012500
200,0,も,2,1,3,0.010000,0.005000,0.007500
200,0,や,2,6,8,0.010000,0.030000,0.020000
200,0,よ,4,0,4,0.020000,0.000000,0.010000
200,0,ら,3,4,7,0.015000,0.020000,0.017500
200,0,り,3,3,6,0.015000,0.015000,0.015000
200,0,る,1,19,20,0.005000,0.095000,0.050000
200,0,れ,0,1,1,0.000000,0.005000,0.002500
200,0,ろ,3,1,4,0.015000,0.005000,0.010000
200,0,わ,3,1,4,0.015000,0.005000,0.010000
200,0,ん,0,25,25,0.000000,0.125000,0.062500
200,1,あ,8,2,10,0.040000,0.010000,0.025000
200,1,い,14,21,35,0.070000,0.105000,0.087500
200,1,う,1,26,27,0.005000,0.130000,0.067500
200,1,え,0,3,3,0.000000,0.015000,0.007500
200,1,お,5,1,6,0.025000,0.005000,0.015000
200,1,か,6,5,11,0.030000,0.025000,0.027500
200,1,が,2,0,2,0.010000,0.000000,0.005000
200,1,き,5,8,13,0.025000,0.040000,0.032500
200,1,ぎ,1,1,2,0.005000,0.005000,0.005000
200,1,く,1,18,19,0.005000,0.090000,0.047500
200,1,ぐ,1,1,2,0.005000,0.005000,0.005000
200,1,げ,2,0,2,0.010000,0.000000,0.005000
200,1,こ,9,0,9,0.045000,0.000000,0.022500
200,1,ご,2,1,3,0.010000,0.005000,0.007500
200,1,さ,4,4,8,0.020000,0.020000,0.020000
200,1,し,16,4,20,0.080000,0.020000,0.050000
200,1,じ,6,0,6,0.030000,0.000000,0.015000
200,1,す,4,8,12,0.020000,0.040000,0.030000
200,1,ず,0,1,1,0.000000,0.005000,0.002500
200,1,せ,5,1,6,0.025000,0.005000,0.015000
200,1,ぜ,1,0,1,0.005000,0.000000,0.002500
200,1,そ,2,0,2,0.010000,0.000000,0.005000
200,1,ぞ,1,0,1,0.005000,0.000000,0.002500
200,1,た,4,4,8,0.020000,0.020000,0.020000
200,1,だ,1,0,1,0.005000,0.000000,0.002500
200,1,ち,4,2,6,0.020000,0.010000,0.015000
200,1,つ,2,7,9,0.010000,0.035000,0.022500
200,1,て,2,1,3,0.010000,0.005000,0.007500
200,1,で,2,0,2,0.010000,0.000000,0.005000
200,1,と,4,5,9,0.020000,0.025000,0.022500
200,1,ど,3,2,5,0.015000,0.010000,0.012500
200,1,な,5,0,5,0.025000,0.000000,0.012500
200,1,に,2,1,3,0.010000,0.005000,0.007500
200,1,ね,4,1,5,0.020000,0.005000,0.012500
200,1,の,0,1,1,0.000000,0.005000,0.002500
200,1,は,7,3,10,0.035000,0.015000,0.025000
200,1,ば,2,0,2,0.010000,0.000000,0.005000
200,1,ぱ,2,1,3,0.010000,0.005000,0.007500
200,1,ひ,7,0,7,0.035000,0.000000,0.017500
200,1,び,0,2,2,0.000000,0.010000,0.005000
200,1,ふ,5,0,5,0.025000,0.000000,0.012500
200,1,ぶ,2,0,2,0.010000,0.000000,0.005000
200,1,ぷ,1,2,3,0.005000,0.010000,0.007500
200,1,へ,1,0,1,0.005000,0.000000,0.002500
200,1,べ,2,0,2,0.010000,0.000000,0.005000
200,1,ぺ,1,0,1,0.005000,0.000000,0.002500
200,1,ほ,7,0,7,0.035000,0.000000,0.017500
200,1,ぼ,3,0,3,0.015000,0.000000,0.007500
200,1,ま,6,1,7,0.030000,0.005000,0.017500
200,1,み,0,3,3,0.000000,0.015000,0.007500
200,1,む,4,2,6,0.020000,0.010000,0.015000
200,1,め,4,2,6,0.020000,0.010000,0.015000
200,1,も,5,3,8,0.025000,0.015000,0.020000
200,1,や,1,4,5,0.005000,0.020000,0.012500
200,1,ゆ,0,1,1,0.000000,0.005000,0.002500
200,1,よ,2,7,9,0.010000,0.035000,0.022500
200,1,ら,3,0,3,0.015000,0.000000,0.007500
200,1,り,3,6,9,0.015000,0.030000,0.022500
200,1,る,0,18,18,0.000000,0.090000,0.045000
200,1,れ,2,0,2,0.010000,0.000000,0.005000
200,1,ろ,0,1,1,0.000000,0.005000,0.002500
200,1,わ,1,0,1,0.005000,0.000000,0.002500
200,1,ん,0,15,15,0.000000,0.075000,0.037500
200,2,あ,5,4,9,0.025000,0.020000,0.022500
200,2,い,14,22,36,0.070000,0.110000,0.090000
200,2,う,3,16,19,0.015000,0.080000,0.047500
200,2,え,1,0,1,0.005000,0.000000,0.002500
200,2,お,7,0,7,0.035000,0.000000,0.017500
200,2,か,9,1,10,0.045000,0.005000,0.025000
200,2,が,2,0,2,0.010000,0.000000,0.005000
200,2,き,5,10,15,0.025000,0.050000,0.037500
200,2,ぎ,1,1,2,0.005000,0.005000,0.005000
200,2,く,3,17,20,0.015000,0.085000,0.050000
200,2,ぐ,1,2,3,0.005000,0.010000,0.007500
200,2,け,3,0,3,0.015000,0.000000,0.007500
200,2,げ,4,0,4,0.020000,0.000000,0.010000
200,2,こ,10,2,12,0.050000,0.010000,0.030000
200,2,ご,0,3,3,0.000000,0.015000,0.007500
200,2,さ,1,3,4,0.005000,0.015000,0.010000
200,2,ざ,1,0,1,0.005000,0.000000,0.002500
200,2,し,12,3,15,0.060000,0.015000,0.037500
200,2,じ,12,1,13,0.060000,0.005000,0.032500
200,2,す,5,6,11,0.025000,0.030000,0.027500
200,2,ず,0,1,1,0.000000,0.005000,0.002500
200,2,せ,1,2,3,0.005000,0.010000,0.007500
200,2,そ,1,0,1,0.005000,0.000000,0.002500
200,2,ぞ,2,0,2,0.010000,0.000000,0.005000
200,2,た,4,0,4,0.020000,0.000000,0.010000
200,2,だ,3,0,3,0.015000,0.000000,0.007500
200,2,ち,4,3,7,0.020000,0.015000,0.017500
200,2,つ,1,7,8,0.005000,0.035000,0.020000
200,2,て,7,2,9,0.035000,0.010000,0.022500
200,2,で,4,3,7,0.020000,0.015000,0.017500
200,2,と,3,6,9,0.015000,0.030000,0.022500
200,2,ど,2,1,3,0.010000,0.005000,0.007500
200,2,な,3,4,7,0.015000,0.020000,0.017500
200,2,に,3,1,4,0.015000,0.005000,0.010000
200,2,ね,1,1,2,0.005000,0.005000,0.005000
200,2,の,1,0,1,0.005000,0.000000,0.002500
200,2,は,4,0,4,0.020000,0.000000,0.010000
200,2,ば,0,4,4,0.000000,0.020000,0.010000
200,2,ぱ,4,0,4,0.020000,0.000000,0.010000
